delivery_id,prediction
166692,2415.0427
15872,3411.155
219713,3075.9353
86827,3493.0112
112501,3973.9487
192239,4113.9023
62159,3147.5852
160367,3843.351
182576,2214.5054
227324,3452.3582
210446,3179.9668
235227,2853.622
163372,3600.7883
121327,3040.7732
67612,3344.9382
135028,2935.4595
175727,3085.9375
62006,2258.763
243619,3321.7676
133446,3526.012
13080,2924.1985
81812,3567.5935
44924,3785.097
105676,3505.2844
202800,2750.3093
248433,3971.4177
24065,3950.5393
213241,3502.591
79252,2829.4246
116271,3145.4512
121063,3652.5146
37147,3341.5156
113674,2324.5266
48214,2378.901
116618,2417.879
244238,3126.793
22196,2127.2634
189853,2077.9668
206849,2568.7788
136242,2562.0862
235007,2130.0344
170268,1959.9312
57829,1951.2129
26852,2730.8604
217177,2413.2012
112444,2118.3708
114937,2606.938
213497,2327.6792
33990,1901.1913
79721,2877.9504
233854,2693.355
113536,3038.8552
62775,2049.3948
194981,2642.196
203777,3076.02
180666,2406.8335
187284,2484.1184
35540,1871.1051
114086,2189.0432
137987,2775.9387
117801,2891.8035
158002,2899.5217
39744,2312.9102
150665,3053.214
91232,2473.0708
189600,3171.164
47227,2516.8694
136121,2561.5283
51382,2925.7844
49034,2875.509
162439,2885.5952
166192,2076.7173
179146,3206.106
46039,3019.7107
239044,4377.289
8376,2792.8232
219017,3988.7712
114196,4453.9497
194559,3281.7073
123949,3048.8098
219380,4393.5713
224129,4291.9233
56633,2942.694
174134,2527.1558
98292,2241.9478
4770,2986.477
49993,2918.8855
214471,3192.245
247624,3269.9124
43463,2660.0723
240163,2251.3938
8600,2879.1638
116493,2486.2695
132946,2367.079
157723,2209.986
166365,3189.3203
13565,2475.2927
18618,2507.7903
207759,1826.2871
204739,2311.6125
84110,2401.0723
79403,2805.281
203918,3042.7212
151151,1899.308
40966,2520.8938
11669,2880.7537
101237,2746.1914
201352,2098.5388
139050,1964.9774
166304,2778.6682
193626,2054.1604
97126,3708.7422
212600,3076.7156
186902,3795.5352
27462,3435.7317
6575,3127.462
37443,4183.4463
180660,2395.376
74890,3677.01
119445,4495.321
177499,2935.8967
108880,2193.283
217584,3258.0415
91093,4070.555
35618,3769.6729
73493,3096.4841
170749,3027.3333
78323,2229.282
48408,2960.3608
140371,2797.871
249261,3586.8572
167544,3190.2483
162014,3007.9595
235170,2262.2366
209405,1894.0907
105006,2653.7898
159468,2052.9065
50167,2411.3213
6908,2539.955
186929,2953.625
48569,3513.5537
114393,3536.5422
35585,3375.6023
147463,3362.1018
37970,3335.3215
220352,2543.7803
138446,4000.206
37216,3069.9277
228000,3482.8423
215763,3086.54
121852,2341.9495
144457,1763.1581
78113,2057.8208
198818,2037.7229
74377,2053.7595
114141,2121.2878
147010,2659.4153
24228,2232.6536
92449,3632.838
73432,2304.7332
20104,2662.8765
206786,3005.0166
37452,2602.676
126930,2251.5166
194758,2785.6116
156832,3417.75
129261,2575.4382
59715,2623.2112
79686,4150.9995
108284,2185.0444
2318,1954.6707
186430,2594.1475
195443,2946.2102
165266,4425.2256
124511,3681.5066
207109,3006.9565
94116,3775.431
9630,1634.9562
47881,2660.471
165440,2366.284
223119,3231.824
248013,3589.4167
86547,3298.3975
12961,3821.4917
174635,3749.7517
218655,3941.7449
163579,3131.9177
93873,4053.5068
46370,2769.3523
129465,3017.8203
243121,3307.9634
216820,2788.5625
49202,2436.423
100222,2923.7798
201314,1871.381
208017,1856.2255
1318,2949.614
149775,2906.4912
193886,2967.8057
212282,3956.0835
144728,2888.5332
92950,3113.6023
246033,2527.2812
23949,2692.6553
161338,4955.2686
25930,3474.3638
209801,1978.6382
180027,2566.2202
246776,3124.8738
106019,3080.1936
80624,2548.871
50391,2320.4705
244463,2791.7097
67315,2135.4856
71035,3494.7048
184172,2327.1345
4335,3186.1453
99409,3453.3972
239082,2769.6484
11202,3000.7424
54216,3782.8042
47823,3328.8865
65103,2210.3438
47833,2936.3486
219194,3062.8384
218440,3727.1401
231561,3164.756
181918,2133.6616
107105,3573.2742
169354,4104.1353
74319,3167.3901
46641,3217.598
162687,3288.0415
19235,2892.5132
661,2641.2056
235677,2202.0884
168271,2065.5017
82636,4593.917
138580,2559.8884
239736,1807.6167
47040,1953.7212
158010,2976.453
21201,3471.8833
189008,2885.973
41534,2225.248
42912,4127.235
200953,3279.5833
48867,4101.5176
43803,3378.0288
16409,3454.7617
242655,3306.1711
114405,3901.257
119820,2877.802
84528,4159.3433
133864,3428.4783
251985,2616.366
226403,3786.8735
165938,1723.9329
16890,2113.55
136698,2978.4421
13442,2870.939
96153,2881.5835
58597,3058.3496
54848,4017.0417
232339,2028.4833
16691,3151.2615
169279,2757.0278
176935,3052.4495
178923,2780.6753
100998,2335.8054
95225,2811.1855
145760,2995.5044
130322,3168.0322
139315,2475.038
65288,2752.4136
28852,2848.0889
22639,2731.7705
166839,2450.1418
198122,1859.659
53869,2605.5764
82943,1963.3717
97381,2285.862
179270,2746.2537
138764,2714.29
159936,2989.4106
55161,2843.798
21042,3133.7312
73345,3131.1228
85477,3132.2483
125980,2080.905
37398,2183.9612
232244,2009.7426
85680,2619.2961
112674,1803.4033
222756,2548.4094
11871,2464.4202
197208,2492.3398
20173,2569.2957
103319,3047.62
70370,2935.6797
113946,1589.7982
70053,2724.76
39618,2635.5608
15148,2257.1616
243203,2777.593
169663,2891.0374
90071,3340.197
128226,3556.8545
60080,2962.4663
43238,2752.6448
9136,2662.4097
205024,2219.8413
78469,3869.8538
11825,2900.991
244476,2631.3438
136032,2667.9114
190689,3780.7163
127080,2325.8057
238162,2698.3433
110602,2030.7466
173429,2500.308
201793,2398.1833
58881,2439.3975
25152,2455.7607
62668,3102.5815
243262,2191.0857
250613,1778.3068
32062,2625.6226
9464,3810.9917
71581,3134.905
87250,3006.492
168667,3412.2935
210785,3580.2812
69963,3165.9167
63447,3068.238
240298,3434.3975
106115,2638.9258
191404,2337.6736
74561,2634.0105
231985,3996.773
241799,3527.856
12166,3569.1116
165914,3213.2087
68841,3413.073
4474,3740.045
126957,2779.2673
205822,2888.318
144800,2544.809
70132,2928.6301
5185,2934.3667
178986,2439.9883
106576,3290.4045
61720,2706.7273
123898,3140.759
136023,2717.794
79179,2538.6711
244588,2211.5671
23840,2280.1255
239391,2524.8052
191429,1911.5303
81094,2559.8677
244936,3884.5032
150617,4201.518
203321,2815.2026
150585,2479.6323
49462,3547.1777
20604,2920.434
198543,2568.219
66424,2994.1008
77542,1823.0438
174501,2242.7256
71809,2586.447
200698,2764.0
218280,2734.6548
130121,2947.5251
24952,3236.5046
109969,2274.8972
76053,2791.7373
166028,2241.2625
181131,2829.619
87970,1899.883
100151,2264.7004
57764,2088.1006
237795,1978.1726
91855,2912.818
184265,2819.0469
245744,2647.916
170015,2403.113
101951,2756.7292
155509,2279.0461
113611,2213.5457
86333,2526.6968
147881,2312.0122
138009,2255.9692
151110,2397.3552
31554,2571.2278
157275,1938.3079
161892,2838.076
210912,3674.4224
112879,2683.3098
136923,1902.2589
13443,3225.4683
227710,3516.5908
215850,2915.4011
173356,3117.6294
165980,3759.571
216267,2605.137
5201,2705.882
27906,2569.5457
118423,2630.4387
220796,2475.2188
64508,2936.8289
124525,2328.0466
205492,2719.0137
248423,3129.2559
6416,2435.899
17713,1998.9377
53405,2077.8086
94541,2848.5303
136019,3978.8435
163796,2992.7961
242524,3250.775
190131,3098.988
6312,2423.6926
11586,2676.9763
32241,2272.114
232117,2516.5825
9881,2150.4062
219051,2982.9478
80912,2906.473
157591,2853.9688
180984,2217.1924
17004,2927.3918
28183,3047.7295
27454,2161.6394
226619,3844.8628
142302,2644.9626
160301,2756.7153
242840,3474.9324
53724,2814.7156
208984,3397.4053
189351,3753.9304
41326,3327.8274
156434,3713.411
187861,3952.272
18628,4003.6545
29751,3145.0146
37038,3598.2644
56277,4031.1343
56915,2282.4592
16632,3337.983
156333,2687.633
131916,2555.6914
354,3340.323
58132,2379.9294
173901,2123.8032
18286,2638.3447
229966,2484.6743
179424,2673.2683
123959,3047.6711
53527,2468.0222
148922,2037.6704
168461,2921.221
23234,2425.9998
216633,2187.1104
26504,2223.0588
117892,2489.1648
84645,2829.2761
11163,2248.9055
174906,3838.2715
207335,2687.354
45922,2438.994
98578,3034.3906
218916,3078.317
58190,2471.578
32348,2801.124
187952,3302.0513
188665,2819.2234
11648,3006.5178
138675,2584.074
24070,2339.3735
221666,2106.9912
19387,3658.6548
250881,3197.0574
138763,3740.2786
20655,3850.5417
186292,3077.1792
145230,4476.769
20078,3536.1409
168320,1963.3613
224985,2609.9067
78392,2364.6787
63784,2347.2183
218852,2579.4731
222461,2254.861
239690,2174.2295
166982,2158.4224
144210,2794.6462
48692,3150.0598
137872,1878.1171
218910,2453.4604
157793,3204.7163
80634,2719.3345
141349,2252.553
109707,3496.9844
203994,2762.186
118267,2715.4907
73575,2463.6692
168137,1853.7084
130463,2794.52
85102,2091.4973
108655,2538.8406
185498,2919.8
109045,4086.489
13735,2642.7263
235191,2628.273
165371,2025.0038
174116,2499.0225
222398,2251.9893
212992,1708.8384
150260,2909.4321
235599,2771.5332
170731,2589.2012
181652,2860.667
89365,3774.8545
32918,2973.6138
184608,2243.5554
102069,2784.4167
122909,2099.909
233233,2349.2886
133105,2355.47
182288,3291.744
30403,2583.8923
183659,2212.0806
31568,1606.7095
150830,1934.5621
210643,1768.9061
169386,1920.0825
194986,2070.662
86690,1995.6091
225518,1722.3435
66391,2787.584
231590,4114.485
192355,4075.781
234742,2989.9385
213490,2111.518
31736,3069.442
87031,1929.6779
192425,2216.9097
159031,2336.6172
58342,2567.8225
167039,2454.2432
170649,2775.7666
180405,1857.5475
123317,3051.854
22430,3192.1462
81054,2646.818
165027,3010.5376
112637,4015.2214
235780,2552.0522
181337,3316.5554
7829,2958.9963
18088,2573.7952
195500,2374.9307
43505,2038.9358
222744,2498.8296
157105,3127.908
245680,3292.2095
40296,3850.5962
191890,3249.976
110885,2429.4182
72577,2926.5364
142782,2705.153
205872,3274.9824
209715,2704.2734
65844,2821.8013
243192,2610.1143
24596,2817.7175
49566,2220.3584
9251,2145.7869
28861,2148.1772
211844,3107.582
71900,3071.5261
152234,2596.591
185387,2733.3687
34726,2510.1523
182263,2926.3433
248613,2533.321
208696,2972.9407
199129,1960.0548
185253,3052.6543
69830,3002.4583
188182,2421.6233
243716,1959.253
151413,2905.8516
243435,2692.593
139726,3071.7944
216443,2556.0876
185657,3213.6882
49974,2853.1582
200802,2280.9314
116126,3127.3672
88725,3844.1028
1995,2147.5608
181321,3008.514
196767,2553.2563
28216,3073.9636
172789,2632.8347
75232,2824.6252
136675,3622.4507
76088,1842.7548
144356,2728.6338
158097,3274.0388
75486,2957.853
45561,3408.0605
185809,2525.0208
162530,2348.696
62069,2419.16
149725,2082.792
13555,2185.498
162404,3217.7126
224123,2161.0732
11716,2887.133
124079,2222.618
34401,2759.3506
60988,2191.171
54424,3163.0974
37714,2236.7603
177748,2280.5115
27752,2368.7576
251334,2865.059
157267,2478.6553
108981,3807.3645
72813,2919.0425
200444,2802.4963
191826,2999.8958
85302,3820.8252
233440,3537.0774
103686,3235.9114
116674,2335.9187
87081,1695.1569
149690,2254.5686
69235,1859.0586
209958,2264.4312
244373,2208.277
51753,3167.4592
110281,3063.7043
105473,2672.657
123818,1863.3694
85564,1881.236
135037,2295.213
180001,2195.4768
13910,2649.7434
239380,1832.0281
242172,3347.897
136253,2789.9368
74416,3738.4941
213419,3354.2615
178843,2935.3047
54527,2659.3596
117543,2709.027
59078,2866.8696
229979,3655.6174
20685,2609.4893
25412,3004.8918
215198,3259.6025
152376,2943.0261
246654,2383.3872
83847,2739.7888
149576,2056.2305
142610,2845.047
229195,3602.215
67705,3001.6384
182917,2812.917
91114,2599.3457
90457,2148.7136
1680,2275.404
90467,2008.2375
116803,1922.9783
165246,2642.9253
165894,2889.6738
179592,2780.0469
131645,2514.957
167622,2401.459
42340,2226.4055
244150,2585.6123
184389,2238.4182
91889,2730.001
22894,2788.0652
33842,1992.7494
118307,2109.4082
243278,2875.6492
228246,3160.624
60222,3022.7854
136825,3986.0642
233809,3146.818
59456,2901.4434
250971,2907.9702
164133,2946.7495
243747,2926.8452
223618,4098.827
228326,2494.2102
210157,1998.7528
203758,2216.3713
159576,3098.8696
80178,2607.5688
192530,2494.9692
119469,3066.91
78316,2260.8462
164574,2375.5935
240829,3507.4658
97326,2829.65
182225,2435.2986
234041,3367.6594
150674,3116.28
27391,4322.184
89360,2798.8105
181281,2795.3254
27767,2643.072
145366,2232.1826
118782,3343.6853
85444,2265.238
187717,2944.996
50041,2117.8557
247713,2992.9531
141854,2471.4658
184408,3158.99
8270,3080.027
67905,2607.5732
234806,2990.393
209252,2635.9224
232325,3192.9097
9004,3885.8442
238443,3677.7656
129921,3913.0166
225419,3125.2861
180617,2468.2925
216118,2369.7214
205723,2070.3452
245291,2327.4207
242626,2462.378
42766,2033.3033
147062,2563.8896
61170,3678.7625
190652,2283.7742
247109,2358.8884
77023,3012.02
174849,2529.0842
81520,3041.8647
210074,3090.2664
73120,2103.3215
162165,2577.5842
153171,2150.4705
112168,2937.8193
52431,2508.6606
168947,2360.873
163523,3278.4868
76639,2310.7307
19417,2331.5593
53934,2857.4314
183201,2600.5994
111928,3159.8284
163680,2726.9307
204882,3564.3743
61763,3448.18
31876,3834.102
69172,2695.139
5554,2840.4966
18339,2488.9363
176898,3383.7407
50070,3191.5007
168549,3040.325
160437,3077.4924
174381,2405.837
162705,3024.4084
56073,3101.8477
20758,2780.5056
63011,1948.2986
226706,2410.1248
65279,2014.315
41309,2242.8313
59500,2613.9697
179174,1855.9067
62140,1752.7427
179167,2222.039
137166,2201.8086
181940,2662.9944
175924,2689.9517
108203,2688.5022
81066,2778.407
10254,3072.5532
249129,2529.2134
14176,2112.0742
114310,3154.1218
234547,2066.2373
135627,2444.676
77310,2005.1063
75167,2111.617
105850,3017.7908
150937,2785.5205
121557,2943.0063
29988,4227.133
153556,3929.3582
22680,2674.0625
116897,3131.9922
179496,2270.5854
244559,2495.4575
113333,2105.298
4382,2211.5808
195712,3110.2163
81784,2392.211
200938,3213.4626
190002,2858.698
133787,3984.4717
79673,2992.4556
132320,3224.412
123279,2805.5496
103316,3971.3552
46694,1707.5278
63625,3177.7898
198396,2545.2039
139542,2771.9106
138375,3562.535
17330,3613.3438
196667,2442.744
242446,2994.1072
97011,2115.4663
63102,3881.457
167970,3701.3738
159755,4086.4255
232760,2785.3198
148846,3019.6682
112606,2536.7913
124727,2670.7065
110584,3220.9216
242865,2067.6223
18514,2310.4807
73070,2461.5479
139980,2713.6611
44978,2324.5813
58264,2269.007
205687,2216.4575
4285,3006.7744
184630,2748.6985
68015,2049.2705
170998,2207.0435
208378,2044.0776
152898,3398.2563
122794,2927.5881
204240,3127.575
224404,2917.599
105226,2731.1372
189946,2850.4297
130420,2220.5537
212209,2305.7258
93715,2784.867
205743,2915.3213
54632,2660.9011
224458,3242.7532
72168,3498.9473
103284,2422.8472
185192,2428.2705
111289,2731.2812
173439,2506.9915
178548,3680.568
161743,1796.0383
216807,2214.9148
61453,2132.0483
171535,2450.0308
14572,3149.9941
17608,2941.5898
184203,2265.5261
113696,2490.0676
229231,3655.4326
233841,2420.6482
213316,2956.1233
240500,1929.7655
230452,3043.0544
118581,2898.1934
93158,2185.7593
249360,2007.741
67894,1890.2767
51168,2469.5203
2550,2243.8984
15708,2143.4226
67241,2308.7258
161964,2275.8125
43622,2765.97
107090,2498.0466
60250,2379.991
18555,3016.4712
93378,2809.198
90014,2578.303
126784,3228.6392
181314,3948.7847
78657,1802.0062
3718,4262.1475
108046,4001.0776
92158,3896.1086
34417,3586.049
184125,3369.2498
160064,2283.217
245562,2452.4187
91947,2012.3425
220031,3227.598
150598,3290.7864
214208,2335.1682
241566,2536.0803
70933,2346.142
185175,2124.9248
159672,2211.6682
133461,2097.9185
82458,1926.2848
97498,3145.9692
150212,2203.2249
16974,2781.241
92174,2887.4087
70843,2282.6536
199929,2691.7688
34195,3052.5503
229301,2929.3232
63548,2526.832
160655,2265.8127
166065,4071.8113
24209,2784.5251
55432,2818.7383
178469,2025.9285
244841,3202.0425
119516,2062.738
157419,3443.4753
208067,3328.826
27951,2491.6504
122157,2510.92
151133,2353.1992
26091,2505.673
82721,2507.0708
21399,3114.6562
200873,2917.558
244533,2519.4216
130690,3418.0972
229684,3891.0286
251752,3117.9941
198994,3776.6304
123217,1826.4984
49489,3467.0845
195409,2973.1948
24191,3331.6104
114124,3189.614
204948,2562.9788
90701,2703.6177
99222,2521.7178
24643,2042.7406
41857,2433.8953
152810,3410.397
74962,3003.457
154402,2513.3525
19735,2589.905
225672,3307.7046
5504,3194.303
120071,2769.7024
139033,2797.7346
13196,2633.6663
108435,2657.0496
158241,2058.4575
211379,2768.363
235569,2283.287
145826,1524.4757
81331,3824.0745
188110,2176.5093
168028,2534.0889
2919,2048.1772
138680,2622.4512
4655,2767.6824
231075,2872.8525
192162,2872.2358
79129,2365.4053
72821,2655.0098
241501,1966.7654
30297,3552.7898
25122,3127.327
174937,2567.8247
131418,3033.4949
216070,3038.708
115021,3191.246
35514,2397.7087
42870,2918.815
28783,2641.8643
4653,3166.3826
91484,1918.9064
188231,3914.1511
184020,2759.3748
103103,3104.2678
200816,2311.5618
34775,2801.4753
235142,3272.193
144707,2645.6301
47141,3109.5007
114673,2630.1797
61417,2732.785
202179,2271.5017
105306,2440.9058
24281,2849.9587
202144,3330.121
74374,2449.197
119179,3277.3428
69867,2261.7715
246592,1827.2703
198568,2201.645
7124,2469.4382
204181,2285.3684
179636,1588.0947
220355,1687.152
124401,2469.4949
219012,2294.6235
75143,2059.071
59575,3114.7812
140882,2020.1044
202118,1762.3868
183592,2833.7004
50333,2251.9436
249292,2845.4956
222047,1795.5005
62588,2598.6252
81111,2631.8037
143780,1759.565
42833,1977.0262
103735,3004.7708
161369,3055.8118
23239,3532.4526
136573,2833.1145
209449,2499.4744
121695,3503.6135
43154,2675.0583
221524,2411.628
183367,2737.3088
220634,3664.1152
30078,4038.854
187768,2676.408
23220,2770.6296
131495,3615.4436
84731,3132.5537
164500,2481.263
76787,2520.737
181545,3347.4368
45568,3233.079
171236,2100.895
28452,2543.176
7331,2878.35
54474,3565.7534
175385,2546.8813
251693,2596.8914
248346,2252.3218
212491,2303.3738
113209,2879.4622
95343,3281.0876
204736,2458.8125
163972,3816.144
113975,2505.501
174811,2563.49
40005,3693.527
178050,2529.9138
107398,2871.837
150201,2616.399
29186,3148.6838
133666,4004.142
215805,2803.526
125714,3087.0935
197778,4129.7065
240084,4005.7961
216412,3392.5352
108771,2870.45
23885,3863.8918
68319,3093.7002
239447,3820.0762
171860,3473.9985
114758,3252.2634
137853,4115.225
169198,3056.6155
63896,3722.1294
220439,2645.1387
178494,3612.9824
211642,2596.5256
103331,2572.0195
18430,3305.143
53435,2934.681
115699,2331.1987
74418,2321.7883
19618,2312.0774
40783,2210.0957
195450,2467.2292
266,2955.9556
67185,2784.4807
227075,2890.6216
157670,3465.6968
197132,3226.3586
97503,2978.4968
49655,2257.4958
159890,3226.0947
158824,2742.6213
193865,2662.751
213115,2962.907
60828,2443.0874
213164,2844.8308
232165,2420.7888
50859,2903.0635
203115,3482.5713
95189,2521.605
241738,3012.6782
84450,2389.313
170245,2644.8142
239154,2017.6304
234533,2293.2659
141282,2715.1748
178659,3803.5159
165032,3520.838
107466,3855.4404
233683,3776.3982
177350,3258.3555
83669,3221.162
176815,3865.3672
214662,3214.9402
49040,3616.7458
71190,3389.1394
220106,3105.9841
248431,3191.8489
234152,3746.691
73395,2328.3772
191558,3602.977
150767,3813.0627
214516,3977.5103
29862,3285.9856
120868,4416.295
202206,2690.8977
20466,3371.9622
175572,3370.403
166838,2499.725
210827,3102.1165
50170,4604.5225
214769,3316.2783
57527,3861.6118
38455,4311.7637
181110,3919.6587
76422,2743.9185
14896,3308.7434
2254,3229.8228
159423,2803.4016
97537,3959.5862
89835,2380.8176
155168,3899.4707
34293,2261.0933
233015,2543.6243
133453,2379.0393
196473,2325.9575
75008,3479.1184
29770,2904.3496
74463,2835.822
197584,2770.6409
175660,1742.6672
246310,1495.3438
121827,3574.4055
227703,3660.9133
36091,2869.5984
179142,2655.2615
189907,2637.128
104577,2262.949
199389,2477.879
160628,2674.0864
200351,3233.5476
155124,2758.131
128215,2514.7932
194630,2470.0898
207623,2972.562
85403,2585.6094
28489,3179.809
69399,2404.4438
118617,2737.803
245593,2340.779
235998,2634.0203
127004,2023.2383
163363,1768.1552
181761,2434.0127
33448,2151.9285
90712,2713.6475
205225,2337.0063
36938,2133.7039
11618,2466.4058
206201,3291.2205
124612,2513.125
57782,2451.2937
210657,2019.1294
6300,2743.0698
170433,2357.5466
134080,3470.678
84863,2407.492
131577,3435.6387
222598,2700.9546
94351,3141.8271
64253,2809.3818
196692,3922.9927
94387,2092.2815
136294,3736.9448
215734,2935.8188
50152,2559.7236
156362,2619.726
82220,2915.689
86246,2254.7854
27844,2547.596
123718,2768.6682
110407,2794.8855
245871,2982.9907
3742,3024.368
19197,3111.5227
80927,3250.4314
246518,3809.802
23952,3601.8958
174012,2668.9553
248563,3373.2307
227680,3117.6196
182970,4591.0522
214145,3132.7131
105279,3869.8274
230269,2889.9268
16987,2355.011
73316,2458.4666
59696,2220.0378
137837,2092.127
91423,2888.5923
39269,2931.7598
126161,2232.2446
94955,2644.3599
134713,1780.8041
166397,2901.1409
137581,3775.795
51320,3038.177
233367,2668.0435
134918,2133.4011
134780,2640.84
176072,3280.6323
31418,2443.0173
105615,2066.3816
172417,2594.2866
120562,2852.3052
70241,2784.801
94778,2145.471
27102,2433.885
19362,2375.3003
73829,1814.2091
12931,1860.8452
110665,2284.9766
141428,2978.7043
161501,3010.3093
122985,2264.4902
55310,2984.2727
193211,3047.8022
39546,2353.6858
85602,2633.7805
193003,2396.653
17959,3604.9976
230087,2850.2346
31290,2293.4043
177232,2672.3918
165753,2310.9824
251832,2840.5066
73174,1887.7147
105925,2348.8184
52398,2699.8796
54514,3413.46
23384,2594.2913
9123,2172.0605
103543,2454.8618
170821,1942.4559
78248,3890.0574
42492,2499.8013
85054,2174.521
250211,2022.3483
155647,1586.3025
160910,2553.1072
3278,3725.7
119396,1944.353
154185,3018.5847
9329,2110.1812
234795,3710.1997
63403,1569.402
156687,2873.6084
1319,3404.1284
19913,2506.3455
56581,3516.2861
110162,2716.5532
210014,2556.303
188126,2575.5767
216875,3075.118
55859,2479.7708
228317,3968.543
241356,2659.517
48947,2327.2722
4799,1975.2406
39214,3971.1436
120816,3056.9712
146450,3920.5007
188884,3203.903
242028,2430.1484
47742,3180.4167
31060,2449.7205
114268,3078.7903
95484,2973.5583
119891,3840.562
230482,3234.7734
42067,2413.4348
133242,1774.2079
211441,2352.43
94519,2130.0918
191081,2689.699
36168,2549.911
138259,2757.8147
101621,1938.8674
144930,2831.9993
69185,2079.9597
22941,2596.3218
160198,2457.9597
208111,3281.4585
157674,3762.2495
85915,3070.092
216369,2444.0295
7440,3022.4316
136625,2184.867
119282,3772.513
246594,2448.399
146604,3438.8254
43149,3481.0671
195464,2342.0535
11155,3171.1555
51902,2034.7555
243862,2582.7173
117381,3053.5588
52074,2904.2676
138991,2538.5017
155516,3092.4492
241319,4132.5234
44510,2357.843
188113,2416.9539
122485,2151.4502
204059,3149.7566
190864,3019.4268
55926,3114.5935
40111,2525.9597
129848,2756.2034
185377,3425.2588
218914,3854.2825
220886,3469.798
246175,3366.7468
151527,4301.11
69932,3614.3057
196785,3381.8738
226002,3972.1384
73041,3841.3298
217516,2707.0354
194589,3258.7559
48411,3571.0435
61620,3358.3232
780,3836.324
155852,2468.253
22905,3487.795
96135,3007.1677
136044,2770.256
205606,2351.1611
228248,2650.1177
147696,1982.0664
66483,3163.043
160190,2268.995
209766,2380.652
58133,2225.5012
63647,3378.69
95009,2645.5903
153678,2726.9937
248637,4039.0195
78794,3951.6384
73596,2171.9023
32913,3040.9448
42921,3230.2524
33006,3108.4343
141079,2716.2715
230515,3023.675
46569,2848.491
80394,2397.5042
207581,2073.5476
96951,3144.7832
18874,2287.136
206289,2738.9504
32749,2894.9958
192654,3483.1082
45824,2293.9175
27680,2155.655
155686,2964.5815
80514,2691.2952
74,2185.8425
9597,2365.354
176627,2537.5962
91489,3561.5298
169812,1922.3346
48042,2846.1648
129877,2862.6033
22301,3577.263
239802,3119.2969
76530,2670.6096
244075,2108.6328
161518,3919.3064
197115,2602.9194
241334,2345.9058
89661,3527.5327
197047,2414.8296
34776,2560.129
70547,3066.07
222571,3097.5098
75767,2646.4343
169134,2549.8306
242529,1991.2318
178679,2015.9443
29771,2060.61
207403,1766.7642
149880,2398.864
122050,2140.5288
174151,2496.3691
104680,2123.817
134326,2978.9355
229626,2994.898
42268,2110.9778
23707,2363.6404
47484,2172.3572
176194,2618.2493
33613,2288.004
173299,2892.0625
203349,2549.362
187422,2758.6677
166896,2892.3464
51786,2491.794
197214,2282.1455
190422,4062.409
22745,2210.4104
87323,3349.0632
243733,3174.58
130231,3557.3167
152068,3997.8057
186270,2232.5315
6058,3542.819
249493,3238.5938
43676,2156.2625
71473,3155.8225
222467,2196.9688
9651,2844.9448
198399,2804.8955
117254,2627.9067
121434,2605.8176
68931,3149.0837
167766,2963.2566
22530,2602.626
97049,2525.7644
81919,2601.1309
103704,2353.1387
182035,2727.6206
216614,2786.6082
37239,2638.4475
154428,2733.4072
132002,1878.2169
187898,2449.6284
69965,2717.5227
201445,1908.2323
248451,1572.2731
3132,3436.1428
117508,3412.7126
161592,2775.3738
235810,2480.5542
28949,2154.9114
121235,1967.4957
115253,2654.3064
96984,2716.0835
149983,4804.811
86635,2881.3398
232669,2790.738
23831,2475.142
96022,3133.1863
92715,2814.859
94279,2613.818
140826,2819.3643
228306,2754.3757
71656,2970.2917
87470,3565.1084
153120,3455.5483
50242,2667.9038
42916,3182.3484
149477,2121.89
23777,3544.424
203885,2755.3408
13421,3539.4717
54063,3751.4045
24054,3785.6213
215262,3615.746
162798,3666.9634
206890,3993.221
225502,2565.3623
188631,3035.1875
37207,2205.6755
80227,2289.7917
94905,2270.549
176965,2144.5396
15042,2404.1428
251091,2617.6309
72587,1722.6182
39740,2312.107
185726,1498.8157
118620,1785.2512
139024,2014.8168
178526,2646.5466
142969,3163.1985
173035,2534.9463
186749,3719.0815
57379,2329.2896
248042,4341.2617
79262,2720.7852
242969,2815.7285
36454,4164.8994
43595,2254.4
242045,3792.9836
188456,2275.7126
22548,2452.4568
66855,2989.197
184677,2937.8445
235011,3121.3892
29574,3545.0317
233081,4028.6157
109213,2311.804
203698,3392.138
207890,2852.978
62374,2506.0916
100229,4207.404
41977,3509.5295
206026,3694.1777
145665,3147.5789
191985,3948.2378
236601,2503.6726
192810,3657.7363
159007,2855.5605
70957,2865.359
83712,2651.673
148375,3696.9578
8664,3006.1782
240490,2394.6807
242724,2581.1313
233469,3032.3403
14346,2459.205
125451,2590.9658
179564,2071.4233
146636,2535.4675
225812,3062.583
150974,3462.137
174509,3564.3784
109388,3057.4495
172075,2807.12
242531,2957.4307
209882,1935.0209
48312,2889.6091
172271,2771.1855
161473,2829.5212
53198,2275.0212
46556,3658.45
85741,2514.6775
135464,2161.005
237017,2918.7183
54797,2903.654
187590,3364.1213
166008,2926.672
14420,2218.832
21895,2872.8792
81314,2902.459
171956,2889.9429
127903,2768.9304
227639,3204.6104
118970,2956.5571
38920,2538.0264
98601,2783.4185
231503,2208.7651
7313,2180.9504
155201,2750.4265
17922,4085.7183
70284,3184.24
147072,2588.3313
92436,3750.9568
246839,3738.7524
238680,3918.918
123614,3707.5657
205404,3254.82
57103,2951.864
71414,3761.2412
87653,3689.967
142779,3109.0479
135315,2473.149
163209,2324.8467
20256,2773.5928
